fold_id,test_date,model_name,alpha,l1_ratio,validation_mean_ic,validation_valid_months,selected
32,2022-08-31,elastic_net,0.01,0.9,,0,False
32,2022-08-31,ridge,0.1,,0.03600640256102441,12,True
32,2022-08-31,ridge,1.0,,0.03559823929571828,12,False
32,2022-08-31,ridge,10.0,,0.033317326930772315,12,False
32,2022-08-31,ridge,100.0,,0.03558223289315726,12,False
33,2022-09-30,elastic_net,0.0001,0.1,0.03402961184473789,12,False
33,2022-09-30,elastic_net,0.0001,0.5,0.04264905962384954,12,True
33,2022-09-30,elastic_net,0.0001,0.9,0.03715886354541816,12,False
33,2022-09-30,elastic_net,0.001,0.1,0.03715886354541816,12,False
33,2022-09-30,elastic_net,0.001,0.5,0.03513405362144857,12,False
33,2022-09-30,elastic_net,0.001,0.9,0.0164625850340136,12,False
33,2022-09-30,elastic_net,0.01,0.1,0.013629451780712287,12,False
33,2022-09-30,elastic_net,0.01,0.5,,0,False
33,2022-09-30,elastic_net,0.01,0.9,,0,False
33,2022-09-30,ridge,0.1,,0.03281312525010004,12,False
33,2022-09-30,ridge,1.0,,0.03346938775510204,12,False
33,2022-09-30,ridge,10.0,,0.03517406962785114,12,False
33,2022-09-30,ridge,100.0,,0.03656662665066026,12,True
34,2022-10-31,elastic_net,0.0001,0.1,0.009811924769907969,12,False
34,2022-10-31,elastic_net,0.0001,0.5,0.01682272909163665,12,True
34,2022-10-31,elastic_net,0.0001,0.9,0.015326130452180875,12,False
34,2022-10-31,elastic_net,0.001,0.1,0.015454181672669065,12,False
34,2022-10-31,elastic_net,0.001,0.5,0.015454181672669065,12,False
34,2022-10-31,elastic_net,0.001,0.9,-0.0016086434573829532,12,False
34,2022-10-31,elastic_net,0.01,0.1,-0.003553421368547423,12,False
34,2022-10-31,elastic_net,0.01,0.5,-0.0332533013205282,12,False
34,2022-10-31,elastic_net,0.01,0.9,,0,False
34,2022-10-31,ridge,0.1,,0.00965186074429771,12,False
34,2022-10-31,ridge,1.0,,0.009931972789115649,12,False
34,2022-10-31,ridge,10.0,,0.012517006802721086,12,False
34,2022-10-31,ridge,100.0,,0.013829531812725088,12,True
35,2022-11-30,elastic_net,0.0001,0.1,0.025658263305322133,12,True
35,2022-11-30,elastic_net,0.0001,0.5,0.0251780712284914,12,False
35,2022-11-30,elastic_net,0.0001,0.9,0.0238735494197679,12,False
35,2022-11-30,elastic_net,0.001,0.1,0.019951980792316925,12,False
35,2022-11-30,elastic_net,0.001,0.5,0.006122448979591841,12,False
35,2022-11-30,elastic_net,0.001,0.9,0.000808323329331734,12,False
35,2022-11-30,elastic_net,0.01,0.1,0.0027851140456182483,12,False
35,2022-11-30,elastic_net,0.01,0.5,-0.014173669467787114,12,False
35,2022-11-30,elastic_net,0.01,0.9,,0,False
35,2022-11-30,ridge,0.1,,0.024913965586234488,12,False
35,2022-11-30,ridge,1.0,,0.024713885554221687,12,False
35,2022-11-30,ridge,10.0,,0.026954781912765107,12,True
35,2022-11-30,ridge,100.0,,0.01997599039615847,12,False
36,2022-12-30,elastic_net,0.0001,0.1,0.02596238495398159,12,False
36,2022-12-30,elastic_net,0.0001,0.5,0.029403761504601833,12,True
36,2022-12-30,elastic_net,0.0001,0.9,0.02597839135654262,12,False
36,2022-12-30,elastic_net,0.001,0.1,0.027563025210084035,12,False
36,2022-12-30,elastic_net,0.001,0.5,0.016342537014805925,12,False
36,2022-12-30,elastic_net,0.001,0.9,0.011788715486194472,12,False
36,2022-12-30,elastic_net,0.01,0.1,0.0039055622248899504,12,False
36,2022-12-30,elastic_net,0.01,0.5,,0,False
36,2022-12-30,elastic_net,0.01,0.9,,0,False
36,2022-12-30,ridge,0.1,,0.025698279311724692,12,False
36,2022-12-30,ridge,1.0,,0.02514605842336935,12,False
36,2022-12-30,ridge,10.0,,0.027146858743497388,12,False
36,2022-12-30,ridge,100.0,,0.027458983593437385,12,True
37,2023-01-31,elastic_net,0.0001,0.1,0.02596238495398159,12,False
37,2023-01-31,elastic_net,0.0001,0.5,0.029403761504601833,12,True
37,2023-01-31,elastic_net,0.0001,0.9,0.02597839135654262,12,False
37,2023-01-31,elastic_net,0.001,0.1,0.027563025210084035,12,False
37,2023-01-31,elastic_net,0.001,0.5,0.016342537014805925,12,False
37,2023-01-31,elastic_net,0.001,0.9,0.011788715486194472,12,False
37,2023-01-31,elastic_net,0.01,0.1,0.0039055622248899504,12,False
37,2023-01-31,elastic_net,0.01,0.5,,0,False
37,2023-01-31,elastic_net,0.01,0.9,,0,False
37,2023-01-31,ridge,0.1,,0.025698279311724692,12,False
37,2023-01-31,ridge,1.0,,0.02514605842336935,12,False
37,2023-01-31,ridge,10.0,,0.027146858743497388,12,False
37,2023-01-31,ridge,100.0,,0.027458983593437385,12,True
38,2023-02-28,elastic_net,0.0001,0.1,0.05078031212484994,12,False
38,2023-02-28,elastic_net,0.0001,0.5,0.0512124849939976,12,False
38,2023-02-28,elastic_net,0.0001,0.9,0.05647859143657461,12,True
38,2023-02-28,elastic_net,0.001,0.1,0.05523009203681472,12,False
38,2023-02-28,elastic_net,0.001,0.5,0.046522609043617456,12,False
38,2023-02-28,elastic_net,0.001,0.9,0.046586634653861536,12,False
38,2023-02-28,elastic_net,0.01,0.1,0.04012004801920768,12,False
38,2023-02-28,elastic_net,0.01,0.5,,0,False
38,2023-02-28,elastic_net,0.01,0.9,,0,False
38,2023-02-28,ridge,0.1,,0.048363345338135265,12,False
38,2023-02-28,ridge,1.0,,0.04901160464185674,12,False
38,2023-02-28,ridge,10.0,,0.05010804321728692,12,False
38,2023-02-28,ridge,100.0,,0.05795918367346938,12,True
39,2023-03-31,elastic_net,0.0001,0.1,0.023089235694277715,12,False
39,2023-03-31,elastic_net,0.0001,0.5,0.0218327330932373,12,False
39,2023-03-31,elastic_net,0.0001,0.9,0.02923569427771108,12,True
39,2023-03-31,elastic_net,0.001,0.1,0.028323329331732688,12,False
39,2023-03-31,elastic_net,0.001,0.5,0.02372148859543817,12,False
39,2023-03-31,elastic_net,0.001,0.9,0.019471788715486195,12,False
39,2023-03-31,elastic_net,0.01,0.1,0.016966786714685874,12,False
39,2023-03-31,elastic_net,0.01,0.5,,0,False
39,2023-03-31,elastic_net,0.01,0.9,,0,False
39,2023-03-31,ridge,0.1,,0.023017206882753105,12,False
39,2023-03-31,ridge,1.0,,0.024153661464585835,12,False
39,2023-03-31,ridge,10.0,,0.024377751100440173,12,False
39,2023-03-31,ridge,100.0,,0.03727090836334534,12,True
40,2023-04-28,elastic_net,0.0001,0.1,0.023089235694277715,12,False
40,2023-04-28,elastic_net,0.0001,0.5,0.0218327330932373,12,False
40,2023-04-28,elastic_net,0.0001,0.9,0.02923569427771108,12,True
40,2023-04-28,elastic_net,0.001,0.1,0.028323329331732688,12,False
40,2023-04-28,elastic_net,0.001,0.5,0.02372148859543817,12,False
40,2023-04-28,elastic_net,0.001,0.9,0.019471788715486195,12,False
40,2023-04-28,elastic_net,0.01,0.1,0.016966786714685874,12,False
40,2023-04-28,elastic_net,0.01,0.5,,0,False
40,2023-04-28,elastic_net,0.01,0.9,,0,False
40,2023-04-28,ridge,0.1,,0.023017206882753105,12,False
40,2023-04-28,ridge,1.0,,0.024153661464585835,12,False
40,2023-04-28,ridge,10.0,,0.024377751100440173,12,False
40,2023-04-28,ridge,100.0,,0.03727090836334534,12,True
41,2023-05-31,elastic_net,0.0001,0.1,0.018495398159263706,12,False
41,2023-05-31,elastic_net,0.0001,0.5,0.022488995598239293,12,False
41,2023-05-31,elastic_net,0.0001,0.9,0.023817527010804317,12,False
41,2023-05-31,elastic_net,0.001,0.1,0.02377751100440176,12,False
41,2023-05-31,elastic_net,0.001,0.5,0.0503081232492997,12,True
41,2023-05-31,elastic_net,0.001,0.9,0.04829131652661064,12,False
41,2023-05-31,elastic_net,0.01,0.1,0.04707482993197278,12,False
41,2023-05-31,elastic_net,0.01,0.5,,0,False
41,2023-05-31,elastic_net,0.01,0.9,,0,False
41,2023-05-31,ridge,0.1,,0.0176390556222489,12,False
41,2023-05-31,ridge,1.0,,0.0172468987595038,12,False
41,2023-05-31,ridge,10.0,,0.020216086434573826,12,False
41,2023-05-31,ridge,100.0,,0.03026810724289715,12,True
42,2023-06-30,elastic_net,0.0001,0.1,0.028611444577831133,12,False
42,2023-06-30,elastic_net,0.0001,0.5,0.028555422168867545,12,False
42,2023-06-30,elastic_net,0.0001,0.9,0.03312525010004002,12,False
42,2023-06-30,elastic_net,0.001,0.1,0.03493397358943578,12,False
42,2023-06-30,elastic_net,0.001,0.5,0.05787114845938374,12,False
42,2023-06-30,elastic_net,0.001,0.9,0.05888755502200881,12,False
42,2023-06-30,elastic_net,0.01,0.1,0.06385754301720688,12,True
42,2023-06-30,elastic_net,0.01,0.5,,0,False
42,2023-06-30,elastic_net,0.01,0.9,,0,False
42,2023-06-30,ridge,0.1,,0.029755902360944376,12,False
42,2023-06-30,ridge,1.0,,0.030388155262104838,12,False
42,2023-06-30,ridge,10.0,,0.029803921568627448,12,False
42,2023-06-30,ridge,100.0,,0.040784313725490184,12,True
43,2023-07-31,elastic_net,0.0001,0.1,0.028611444577831133,12,False
43,2023-07-31,elastic_net,0.0001,0.5,0.028555422168867545,12,False
43,2023-07-31,elastic_net,0.0001,0.9,0.03312525010004002,12,False
43,2023-07-31,elastic_net,0.001,0.1,0.03493397358943578,12,False
43,2023-07-31,elastic_net,0.001,0.5,0.05787114845938374,12,False
43,2023-07-31,elastic_net,0.001,0.9,0.05888755502200881,12,False
43,2023-07-31,elastic_net,0.01,0.1,0.06385754301720688,12,True
43,2023-07-31,elastic_net,0.01,0.5,,0,False
43,2023-07-31,elastic_net,0.01,0.9,,0,False
43,2023-07-31,ridge,0.1,,0.029755902360944376,12,False
43,2023-07-31,ridge,1.0,,0.030388155262104838,12,False
43,2023-07-31,ridge,10.0,,0.029803921568627448,12,False
43,2023-07-31,ridge,100.0,,0.040784313725490184,12,True
44,2023-08-31,elastic_net,0.0001,0.1,0.039503801520608235,12,False
44,2023-08-31,elastic_net,0.0001,0.5,0.036158463385354146,12,False
44,2023-08-31,elastic_net,0.0001,0.9,0.03572629051620648,12,False
44,2023-08-31,elastic_net,0.001,0.1,0.039647859143657455,12,False
44,2023-08-31,elastic_net,0.001,0.5,0.046242496998799516,12,False
44,2023-08-31,elastic_net,0.001,0.9,0.04981192476990797,12,False
44,2023-08-31,elastic_net,0.01,0.1,0.05418167266906762,12,True
44,2023-08-31,elastic_net,0.01,0.5,,0,False
44,2023-08-31,elastic_net,0.01,0.9,,0,False
44,2023-08-31,ridge,0.1,,0.040808323329331736,12,False
44,2023-08-31,ridge,1.0,,0.040720288115246105,12,False
44,2023-08-31,ridge,10.0,,0.04186474589835934,12,False
44,2023-08-31,ridge,100.0,,0.0483313325330132,12,True
45,2023-09-29,elastic_net,0.0001,0.1,0.039503801520608235,12,False
45,2023-09-29,elastic_net,0.0001,0.5,0.036158463385354146,12,False
45,2023-09-29,elastic_net,0.0001,0.9,0.03572629051620648,12,False
45,2023-09-29,elastic_net,0.001,0.1,0.039647859143657455,12,False
45,2023-09-29,elastic_net,0.001,0.5,0.046242496998799516,12,False
45,2023-09-29,elastic_net,0.001,0.9,0.04981192476990797,12,False
45,2023-09-29,elastic_net,0.01,0.1,0.05418167266906762,12,True
45,2023-09-29,elastic_net,0.01,0.5,,0,False
45,2023-09-29,elastic_net,0.01,0.9,,0,False
45,2023-09-29,ridge,0.1,,0.040808323329331736,12,False
45,2023-09-29,ridge,1.0,,0.040720288115246105,12,False
45,2023-09-29,ridge,10.0,,0.04186474589835934,12,False
45,2023-09-29,ridge,100.0,,0.0483313325330132,12,True
46,2023-10-31,elastic_net,0.0001,0.1,0.053845538215286114,12,False
46,2023-10-31,elastic_net,0.0001,0.5,0.05293317326930772,12,False
46,2023-10-31,elastic_net,0.0001,0.9,0.05425370148059223,12,False
46,2023-10-31,elastic_net,0.001,0.1,0.05307723089235694,12,False
46,2023-10-31,elastic_net,0.001,0.5,0.04906762705082033,12,False
46,2023-10-31,elastic_net,0.001,0.9,0.05517406962785113,12,False
46,2023-10-31,elastic_net,0.01,0.1,0.056062424969988,12,True
46,2023-10-31,elastic_net,0.01,0.5,,0,False
46,2023-10-31,elastic_net,0.01,0.9,,0,False
46,2023-10-31,ridge,0.1,,0.05644657863145256,12,False
46,2023-10-31,ridge,1.0,,0.05601440576230491,12,False
46,2023-10-31,ridge,10.0,,0.05460584233693478,12,False
46,2023-10-31,ridge,100.0,,0.05659863945578231,12,True
47,2023-11-30,elastic_net,0.0001,0.1,0.06657062825130051,12,False
47,2023-11-30,elastic_net,0.0001,0.5,0.06987595038015205,12,False
47,2023-11-30,elastic_net,0.0001,0.9,0.06763505402160863,12,False
47,2023-11-30,elastic_net,0.001,0.1,0.06881952781112445,12,False
47,2023-11-30,elastic_net,0.001,0.5,0.07707082833133252,12,False
47,2023-11-30,elastic_net,0.001,0.9,0.07726290516206484,12,False
47,2023-11-30,elastic_net,0.01,0.1,0.08004001600640255,12,True
47,2023-11-30,elastic_net,0.01,0.5,,0,False
47,2023-11-30,elastic_net,0.01,0.9,,0,False
47,2023-11-30,ridge,0.1,,0.0655142056822729,12,False
47,2023-11-30,ridge,1.0,,0.06527410964385755,12,False
47,2023-11-30,ridge,10.0,,0.06864345738295317,12,False
47,2023-11-30,ridge,100.0,,0.07651060424169669,12,True
48,2023-12-29,elastic_net,0.0001,0.1,0.06657062825130051,12,False
48,2023-12-29,elastic_net,0.0001,0.5,0.06987595038015205,12,False
48,2023-12-29,elastic_net,0.0001,0.9,0.06763505402160863,12,False
48,2023-12-29,elastic_net,0.001,0.1,0.06881952781112445,12,False
48,2023-12-29,elastic_net,0.001,0.5,0.07707082833133252,12,False
48,2023-12-29,elastic_net,0.001,0.9,0.07726290516206484,12,False
48,2023-12-29,elastic_net,0.01,0.1,0.08004001600640255,12,True
48,2023-12-29,elastic_net,0.01,0.5,,0,False
48,2023-12-29,elastic_net,0.01,0.9,,0,False
48,2023-12-29,ridge,0.1,,0.0655142056822729,12,False
48,2023-12-29,ridge,1.0,,0.06527410964385755,12,False
48,2023-12-29,ridge,10.0,,0.06864345738295317,12,False
48,2023-12-29,ridge,100.0,,0.07651060424169669,12,True
49,2024-01-31,elastic_net,0.0001,0.1,0.05875950380152061,12,False
49,2024-01-31,elastic_net,0.0001,0.5,0.05967186874749899,12,False
49,2024-01-31,elastic_net,0.0001,0.9,0.059495798319327726,12,False
49,2024-01-31,elastic_net,0.001,0.1,0.05971988795518208,12,False
49,2024-01-31,elastic_net,0.001,0.5,0.06876350540216086,12,False
49,2024-01-31,elastic_net,0.001,0.9,0.06472989195678272,12,False
49,2024-01-31,elastic_net,0.01,0.1,0.06888355342136854,12,True
49,2024-01-31,elastic_net,0.01,0.5,,0,False
49,2024-01-31,elastic_net,0.01,0.9,,0,False
49,2024-01-31,ridge,0.1,,0.05876750700280112,12,False
49,2024-01-31,ridge,1.0,,0.05749499799919969,12,False
49,2024-01-31,ridge,10.0,,0.06263305322128852,12,False
49,2024-01-31,ridge,100.0,,0.07225290116046418,12,True
50,2024-02-29,elastic_net,0.0001,0.1,0.05875950380152061,12,False
50,2024-02-29,elastic_net,0.0001,0.5,0.05967186874749899,12,False
50,2024-02-29,elastic_net,0.0001,0.9,0.059495798319327726,12,False
50,2024-02-29,elastic_net,0.001,0.1,0.05971988795518208,12,False
50,2024-02-29,elastic_net,0.001,0.5,0.06876350540216086,12,False
50,2024-02-29,elastic_net,0.001,0.9,0.06472989195678272,12,False
50,2024-02-29,elastic_net,0.01,0.1,0.06888355342136854,12,True
50,2024-02-29,elastic_net,0.01,0.5,,0,False
50,2024-02-29,elastic_net,0.01,0.9,,0,False
50,2024-02-29,ridge,0.1,,0.05876750700280112,12,False
50,2024-02-29,ridge,1.0,,0.05749499799919969,12,False
50,2024-02-29,ridge,10.0,,0.06263305322128852,12,False
50,2024-02-29,ridge,100.0,,0.07225290116046418,12,True
51,2024-03-28,elastic_net,0.0001,0.1,0.07293317326930772,12,False
51,2024-03-28,elastic_net,0.0001,0.5,0.07555022008803523,12,False
51,2024-03-28,elastic_net,0.0001,0.9,0.07683873549419767,12,False
51,2024-03-28,elastic_net,0.001,0.1,0.07649459783913565,12,False
51,2024-03-28,elastic_net,0.001,0.5,0.09104441776710681,12,True
51,2024-03-28,elastic_net,0.001,0.9,0.09057222889155662,12,False
51,2024-03-28,elastic_net,0.01,0.1,0.09046818727490995,12,False
51,2024-03-28,elastic_net,0.01,0.5,,0,False
51,2024-03-28,elastic_net,0.01,0.9,,0,False
51,2024-03-28,ridge,0.1,,0.07360544217687075,12,False
51,2024-03-28,ridge,1.0,,0.07422168867547019,12,False
51,2024-03-28,ridge,10.0,,0.0742296918767507,12,False
51,2024-03-28,ridge,100.0,,0.08352140856342537,12,True
52,2024-04-30,elastic_net,0.0001,0.1,0.08539415766306523,12,False
52,2024-04-30,elastic_net,0.0001,0.5,0.09535814325730291,12,False
52,2024-04-30,elastic_net,0.0001,0.9,0.10321728691476591,12,False
52,2024-04-30,elastic_net,0.001,0.1,0.10660264105642257,12,False
52,2024-04-30,elastic_net,0.001,0.5,0.1258423369347739,12,False
52,2024-04-30,elastic_net,0.001,0.9,0.13407763105242096,12,False
52,2024-04-30,elastic_net,0.01,0.1,0.13408563425370149,12,True
52,2024-04-30,elastic_net,0.01,0.5,,0,False
52,2024-04-30,elastic_net,0.01,0.9,,0,False
52,2024-04-30,ridge,0.1,,0.0835294117647059,12,False
52,2024-04-30,ridge,1.0,,0.08318527410964385,12,False
52,2024-04-30,ridge,10.0,,0.08769107643057222,12,False
52,2024-04-30,ridge,100.0,,0.10693077230892356,12,True
53,2024-05-31,elastic_net,0.0001,0.1,0.10676270508203282,12,False
53,2024-05-31,elastic_net,0.0001,0.5,0.10851540616246498,12,False
53,2024-05-31,elastic_net,0.0001,0.9,0.11137254901960784,12,False
53,2024-05-31,elastic_net,0.001,0.1,0.11446178471388556,12,False
53,2024-05-31,elastic_net,0.001,0.5,0.13458183273309324,12,False
53,2024-05-31,elastic_net,0.001,0.9,0.14500200080032014,12,True
53,2024-05-31,elastic_net,0.01,0.1,0.14481792717086833,12,False
53,2024-05-31,elastic_net,0.01,0.5,,0,False
53,2024-05-31,elastic_net,0.01,0.9,,0,False
53,2024-05-31,ridge,0.1,,0.10329731892757103,12,False
53,2024-05-31,ridge,1.0,,0.10318527410964384,12,False
53,2024-05-31,ridge,10.0,,0.10503401360544216,12,False
53,2024-05-31,ridge,100.0,,0.1143577430972389,12,True
54,2024-06-28,elastic_net,0.0001,0.1,0.10676270508203282,12,False
54,2024-06-28,elastic_net,0.0001,0.5,0.10851540616246498,12,False
54,2024-06-28,elastic_net,0.0001,0.9,0.11137254901960784,12,False
54,2024-06-28,elastic_net,0.001,0.1,0.11446178471388556,12,False
54,2024-06-28,elastic_net,0.001,0.5,0.13458183273309324,12,False
54,2024-06-28,elastic_net,0.001,0.9,0.14500200080032014,12,True
54,2024-06-28,elastic_net,0.01,0.1,0.14481792717086833,12,False
54,2024-06-28,elastic_net,0.01,0.5,,0,False
54,2024-06-28,elastic_net,0.01,0.9,,0,False
54,2024-06-28,ridge,0.1,,0.10329731892757103,12,False
54,2024-06-28,ridge,1.0,,0.10318527410964384,12,False
54,2024-06-28,ridge,10.0,,0.10503401360544216,12,False
54,2024-06-28,ridge,100.0,,0.1143577430972389,12,True
55,2024-07-31,elastic_net,0.0001,0.1,0.07995998399359744,12,False
55,2024-07-31,elastic_net,0.0001,0.5,0.08240096038415366,12,False
55,2024-07-31,elastic_net,0.0001,0.9,0.08845138055222086,12,False
55,2024-07-31,elastic_net,0.001,0.1,0.09122849139655863,12,False
55,2024-07-31,elastic_net,0.001,0.5,0.10624249699879952,12,False
55,2024-07-31,elastic_net,0.001,0.9,0.11362144857943178,12,False
55,2024-07-31,elastic_net,0.01,0.1,0.11418967587034813,12,True
55,2024-07-31,elastic_net,0.01,0.5,0.11099639855942377,12,False
55,2024-07-31,elastic_net,0.01,0.9,,0,False
55,2024-07-31,ridge,0.1,,0.07995998399359742,12,False
55,2024-07-31,ridge,1.0,,0.08004001600640255,12,False
55,2024-07-31,ridge,10.0,,0.07905562224889956,12,False
55,2024-07-31,ridge,100.0,,0.08841936774709884,12,True
56,2024-08-30,elastic_net,0.0001,0.1,0.07126050420168066,12,False
56,2024-08-30,elastic_net,0.0001,0.5,0.07923169267707084,12,False
56,2024-08-30,elastic_net,0.0001,0.9,0.08150460184073628,12,False
56,2024-08-30,elastic_net,0.001,0.1,0.08494597839135654,12,False
56,2024-08-30,elastic_net,0.001,0.5,0.11426970788315326,12,False
56,2024-08-30,elastic_net,0.001,0.9,0.12249699879951981,12,False
56,2024-08-30,elastic_net,0.01,0.1,0.12487394957983193,12,True
56,2024-08-30,elastic_net,0.01,0.5,0.11756702681072428,12,False
56,2024-08-30,elastic_net,0.01,0.9,,0,False
56,2024-08-30,ridge,0.1,,0.07343737494998,12,False
56,2024-08-30,ridge,1.0,,0.07359743897559022,12,False
56,2024-08-30,ridge,10.0,,0.07424569827931173,12,False
56,2024-08-30,ridge,100.0,,0.08517006802721089,12,True
57,2024-09-30,elastic_net,0.0001,0.1,0.07126050420168066,12,False
57,2024-09-30,elastic_net,0.0001,0.5,0.07923169267707084,12,False
57,2024-09-30,elastic_net,0.0001,0.9,0.08150460184073628,12,False
57,2024-09-30,elastic_net,0.001,0.1,0.08494597839135654,12,False
57,2024-09-30,elastic_net,0.001,0.5,0.11426970788315326,12,False
57,2024-09-30,elastic_net,0.001,0.9,0.12249699879951981,12,False
57,2024-09-30,elastic_net,0.01,0.1,0.12487394957983193,12,True
57,2024-09-30,elastic_net,0.01,0.5,0.11756702681072428,12,False
57,2024-09-30,elastic_net,0.01,0.9,,0,False
57,2024-09-30,ridge,0.1,,0.07343737494998,12,False
57,2024-09-30,ridge,1.0,,0.07359743897559022,12,False
57,2024-09-30,ridge,10.0,,0.07424569827931173,12,False
57,2024-09-30,ridge,100.0,,0.08517006802721089,12,True
58,2024-10-31,elastic_net,0.0001,0.1,0.05603041216486595,12,False
58,2024-10-31,elastic_net,0.0001,0.5,0.0635454181672669,12,False
58,2024-10-31,elastic_net,0.0001,0.9,0.0661064425770308,12,False
58,2024-10-31,elastic_net,0.001,0.1,0.06834733893557422,12,False
58,2024-10-31,elastic_net,0.001,0.5,0.09892757102841138,12,False
58,2024-10-31,elastic_net,0.001,0.9,0.11120448179271707,12,False
58,2024-10-31,elastic_net,0.01,0.1,0.11133253301320528,12,False
58,2024-10-31,elastic_net,0.01,0.5,0.12148859543817526,12,True
58,2024-10-31,elastic_net,0.01,0.9,,0,False
58,2024-10-31,ridge,0.1,,0.05465386154461785,12,False
58,2024-10-31,ridge,1.0,,0.055134053621448575,12,False
58,2024-10-31,ridge,10.0,,0.05894357743097237,12,False
58,2024-10-31,ridge,100.0,,0.06951580632252902,12,True
59,2024-11-29,elastic_net,0.0001,0.1,0.05603041216486595,12,False
59,2024-11-29,elastic_net,0.0001,0.5,0.0635454181672669,12,False
59,2024-11-29,elastic_net,0.0001,0.9,0.0661064425770308,12,False
59,2024-11-29,elastic_net,0.001,0.1,0.06834733893557422,12,False
59,2024-11-29,elastic_net,0.001,0.5,0.09892757102841138,12,False
59,2024-11-29,elastic_net,0.001,0.9,0.11120448179271707,12,False
59,2024-11-29,elastic_net,0.01,0.1,0.11133253301320528,12,False
59,2024-11-29,elastic_net,0.01,0.5,0.12148859543817526,12,True
59,2024-11-29,elastic_net,0.01,0.9,,0,False
59,2024-11-29,ridge,0.1,,0.05465386154461785,12,False
59,2024-11-29,ridge,1.0,,0.055134053621448575,12,False
59,2024-11-29,ridge,10.0,,0.05894357743097237,12,False
59,2024-11-29,ridge,100.0,,0.06951580632252902,12,True
60,2024-12-31,elastic_net,0.0001,0.1,0.05649459783913566,12,False
60,2024-12-31,elastic_net,0.0001,0.5,0.05563825530212083,12,False
60,2024-12-31,elastic_net,0.0001,0.9,0.05775110044017606,12,False
60,2024-12-31,elastic_net,0.001,0.1,0.06071228491396558,12,False
60,2024-12-31,elastic_net,0.001,0.5,0.07012404961984794,12,False
60,2024-12-31,elastic_net,0.001,0.9,0.08185674269707884,12,False
60,2024-12-31,elastic_net,0.01,0.1,0.0810564225690276,12,False
60,2024-12-31,elastic_net,0.01,0.5,0.09242897158863546,12,True
60,2024-12-31,elastic_net,0.01,0.9,,0,False
60,2024-12-31,ridge,0.1,,0.05611844737895157,12,False
60,2024-12-31,ridge,1.0,,0.05601440576230493,12,False
60,2024-12-31,ridge,10.0,,0.056262505002000814,12,False
60,2024-12-31,ridge,100.0,,0.05994397759103642,12,True
61,2025-01-31,elastic_net,0.0001,0.1,0.05649459783913566,12,False
61,2025-01-31,elastic_net,0.0001,0.5,0.05563825530212083,12,False
61,2025-01-31,elastic_net,0.0001,0.9,0.05775110044017606,12,False
61,2025-01-31,elastic_net,0.001,0.1,0.06071228491396558,12,False
61,2025-01-31,elastic_net,0.001,0.5,0.07012404961984794,12,False
61,2025-01-31,elastic_net,0.001,0.9,0.08185674269707884,12,False
61,2025-01-31,elastic_net,0.01,0.1,0.0810564225690276,12,False
61,2025-01-31,elastic_net,0.01,0.5,0.09242897158863546,12,True
61,2025-01-31,elastic_net,0.01,0.9,,0,False
61,2025-01-31,ridge,0.1,,0.05611844737895157,12,False
61,2025-01-31,ridge,1.0,,0.05601440576230493,12,False
61,2025-01-31,ridge,10.0,,0.056262505002000814,12,False
61,2025-01-31,ridge,100.0,,0.05994397759103642,12,True
62,2025-02-28,elastic_net,0.0001,0.1,0.061776710684273706,12,False
62,2025-02-28,elastic_net,0.0001,0.5,0.06402561024409763,12,False
62,2025-02-28,elastic_net,0.0001,0.9,0.06525810324129652,12,False
62,2025-02-28,elastic_net,0.001,0.1,0.06693877551020408,12,False
62,2025-02-28,elastic_net,0.001,0.5,0.08127250900360143,12,False
62,2025-02-28,elastic_net,0.001,0.9,0.08521008403361345,12,False
62,2025-02-28,elastic_net,0.01,0.1,0.08865146058423368,12,False
62,2025-02-28,elastic_net,0.01,0.5,0.0978951580632253,12,True
62,2025-02-28,elastic_net,0.01,0.9,,0,False
62,2025-02-28,ridge,0.1,,0.061648659463785505,12,False
62,2025-02-28,ridge,1.0,,0.06220088035214085,12,False
62,2025-02-28,ridge,10.0,,0.06302521008403363,12,False
62,2025-02-28,ridge,100.0,,0.06564225690276111,12,True
63,2025-03-31,elastic_net,0.0001,0.1,-0.010276110444177672,12,False
63,2025-03-31,elastic_net,0.0001,0.5,-0.008979591836734696,12,False
63,2025-03-31,elastic_net,0.0001,0.9,-0.009619847939175674,12,False
63,2025-03-31,elastic_net,0.001,0.1,-0.010780312124849938,12,False
63,2025-03-31,elastic_net,0.001,0.5,-0.004617847138855542,12,False
63,2025-03-31,elastic_net,0.001,0.9,0.0023689475790316106,12,False
63,2025-03-31,elastic_net,0.01,0.1,0.0020328131252500964,12,False
63,2025-03-31,elastic_net,0.01,0.5,0.023105242096838754,12,True
63,2025-03-31,elastic_net,0.01,0.9,,0,False
63,2025-03-31,ridge,0.1,,-0.01123649459783913,12,False
63,2025-03-31,ridge,1.0,,-0.01096438575430172,12,False
63,2025-03-31,ridge,10.0,,-0.00913165266106443,12,True
63,2025-03-31,ridge,100.0,,-0.009363745498199278,12,False
64,2025-04-30,elastic_net,0.0001,0.1,-0.003337334933973595,12,False
64,2025-04-30,elastic_net,0.0001,0.5,-0.002488995598239297,12,False
64,2025-04-30,elastic_net,0.0001,0.9,-0.004473789515806323,12,False
64,2025-04-30,elastic_net,0.001,0.1,-0.005906362545018001,12,False
64,2025-04-30,elastic_net,0.001,0.5,0.004641856742697084,12,False
