fold_id,test_date,model_name,alpha,l1_ratio,validation_mean_ic,validation_valid_months,selected
32,2022-08-31,ridge,0.1,,-0.02031212484993998,12,True
32,2022-08-31,ridge,1.0,,-0.02166466586634655,12,False
32,2022-08-31,ridge,10.0,,-0.026058423369347734,12,False
32,2022-08-31,ridge,100.0,,-0.03794317727090837,12,False
33,2022-09-30,elastic_net,0.0001,0.1,-0.045218087234893956,12,False
33,2022-09-30,elastic_net,0.0001,0.5,-0.048883553421368554,12,False
33,2022-09-30,elastic_net,0.0001,0.9,-0.044041616646658656,12,False
33,2022-09-30,elastic_net,0.001,0.1,-0.04329731892757102,12,True
33,2022-09-30,elastic_net,0.001,0.5,-0.0550860344137655,12,False
33,2022-09-30,elastic_net,0.001,0.9,-0.0496358543417367,12,False
33,2022-09-30,elastic_net,0.01,0.1,-0.045082032813125256,12,False
33,2022-09-30,elastic_net,0.01,0.5,,0,False
33,2022-09-30,elastic_net,0.01,0.9,,0,False
33,2022-09-30,ridge,0.1,,-0.036918767507002806,12,True
33,2022-09-30,ridge,1.0,,-0.03826330532212886,12,False
33,2022-09-30,ridge,10.0,,-0.04618647458983593,12,False
33,2022-09-30,ridge,100.0,,-0.04619447779111644,12,False
34,2022-10-31,elastic_net,0.0001,0.1,-0.06906762705082033,12,False
34,2022-10-31,elastic_net,0.0001,0.5,-0.07238095238095237,12,False
34,2022-10-31,elastic_net,0.0001,0.9,-0.07268507402961186,12,False
34,2022-10-31,elastic_net,0.001,0.1,-0.07055622248899561,12,False
34,2022-10-31,elastic_net,0.001,0.5,-0.09202881152460984,12,False
34,2022-10-31,elastic_net,0.001,0.9,-0.09400560224089634,12,False
34,2022-10-31,elastic_net,0.01,0.1,-0.08617847138855543,12,False
34,2022-10-31,elastic_net,0.01,0.5,-0.0332533013205282,12,True
34,2022-10-31,elastic_net,0.01,0.9,,0,False
34,2022-10-31,ridge,0.1,,-0.0643297318927571,12,False
34,2022-10-31,ridge,1.0,,-0.06379351740696278,12,True
34,2022-10-31,ridge,10.0,,-0.07222889155662267,12,False
34,2022-10-31,ridge,100.0,,-0.07640656262505002,12,False
35,2022-11-30,elastic_net,0.0001,0.1,-0.05191676670668266,12,False
35,2022-11-30,elastic_net,0.0001,0.5,-0.054077631052420964,12,False
35,2022-11-30,elastic_net,0.0001,0.9,-0.05589435774309723,12,False
35,2022-11-30,elastic_net,0.001,0.1,-0.0554701880752301,12,False
35,2022-11-30,elastic_net,0.001,0.5,-0.07613445378151261,12,False
35,2022-11-30,elastic_net,0.001,0.9,-0.08017607042817126,12,False
35,2022-11-30,elastic_net,0.01,0.1,-0.07334933973589437,12,False
35,2022-11-30,elastic_net,0.01,0.5,-0.014173669467787114,12,True
35,2022-11-30,elastic_net,0.01,0.9,,0,False
35,2022-11-30,ridge,0.1,,-0.0476750700280112,12,True
35,2022-11-30,ridge,1.0,,-0.047787114845938373,12,False
35,2022-11-30,ridge,10.0,,-0.05338935574229691,12,False
35,2022-11-30,ridge,100.0,,-0.06008003201280512,12,False
36,2022-12-30,elastic_net,0.0001,0.1,-0.0343577430972389,12,True
36,2022-12-30,elastic_net,0.0001,0.5,-0.03732693077230891,12,False
36,2022-12-30,elastic_net,0.0001,0.9,-0.0394717887154862,12,False
36,2022-12-30,elastic_net,0.001,0.1,-0.03875150060024009,12,False
36,2022-12-30,elastic_net,0.001,0.5,-0.06359343737494998,12,False
36,2022-12-30,elastic_net,0.001,0.9,-0.061840736294517785,12,False
36,2022-12-30,elastic_net,0.01,0.1,-0.062144857943177256,12,False
36,2022-12-30,elastic_net,0.01,0.5,,0,False
36,2022-12-30,elastic_net,0.01,0.9,,0,False
36,2022-12-30,ridge,0.1,,-0.03134853941576631,12,True
36,2022-12-30,ridge,1.0,,-0.03343737494997999,12,False
36,2022-12-30,ridge,10.0,,-0.034293717486994786,12,False
36,2022-12-30,ridge,100.0,,-0.033765506202480984,12,False
37,2023-01-31,elastic_net,0.0001,0.1,-0.0343577430972389,12,True
37,2023-01-31,elastic_net,0.0001,0.5,-0.03732693077230891,12,False
37,2023-01-31,elastic_net,0.0001,0.9,-0.0394717887154862,12,False
37,2023-01-31,elastic_net,0.001,0.1,-0.03875150060024009,12,False
37,2023-01-31,elastic_net,0.001,0.5,-0.06359343737494998,12,False
37,2023-01-31,elastic_net,0.001,0.9,-0.061840736294517785,12,False
37,2023-01-31,elastic_net,0.01,0.1,-0.062144857943177256,12,False
37,2023-01-31,elastic_net,0.01,0.5,,0,False
37,2023-01-31,elastic_net,0.01,0.9,,0,False
37,2023-01-31,ridge,0.1,,-0.03134853941576631,12,True
37,2023-01-31,ridge,1.0,,-0.03343737494997999,12,False
37,2023-01-31,ridge,10.0,,-0.034293717486994786,12,False
37,2023-01-31,ridge,100.0,,-0.033765506202480984,12,False
38,2023-02-28,elastic_net,0.0001,0.1,0.005890356142456983,12,False
38,2023-02-28,elastic_net,0.0001,0.5,0.009075630252100831,12,False
38,2023-02-28,elastic_net,0.0001,0.9,0.010628251300520197,12,False
38,2023-02-28,elastic_net,0.001,0.1,0.01103641456582633,12,True
38,2023-02-28,elastic_net,0.001,0.5,0.005394157663065224,12,False
38,2023-02-28,elastic_net,0.001,0.9,-0.002112845138055227,12,False
38,2023-02-28,elastic_net,0.01,0.1,-0.00017607042817127197,12,False
38,2023-02-28,elastic_net,0.01,0.5,,0,False
38,2023-02-28,elastic_net,0.01,0.9,,0,False
38,2023-02-28,ridge,0.1,,0.0034093637454981987,12,False
38,2023-02-28,ridge,1.0,,0.00533813525410164,12,False
38,2023-02-28,ridge,10.0,,0.006434573829531804,12,False
38,2023-02-28,ridge,100.0,,0.01134853941576631,12,True
39,2023-03-31,elastic_net,0.0001,0.1,0.013997599039615838,12,False
39,2023-03-31,elastic_net,0.0001,0.5,0.019399759903961575,12,True
39,2023-03-31,elastic_net,0.0001,0.9,0.019127651060424165,12,False
39,2023-03-31,elastic_net,0.001,0.1,0.018687474989995994,12,False
39,2023-03-31,elastic_net,0.001,0.5,0.012557022809123644,12,False
39,2023-03-31,elastic_net,0.001,0.9,-0.005474189675870343,12,False
39,2023-03-31,elastic_net,0.01,0.1,-0.007667066826730692,12,False
39,2023-03-31,elastic_net,0.01,0.5,,0,False
39,2023-03-31,elastic_net,0.01,0.9,,0,False
39,2023-03-31,ridge,0.1,,0.015062024809923968,12,False
39,2023-03-31,ridge,1.0,,0.013213285314125647,12,False
39,2023-03-31,ridge,10.0,,0.017639055622248902,12,False
39,2023-03-31,ridge,100.0,,0.019719887955182067,12,True
40,2023-04-28,elastic_net,0.0001,0.1,0.013997599039615838,12,False
40,2023-04-28,elastic_net,0.0001,0.5,0.019399759903961575,12,True
40,2023-04-28,elastic_net,0.0001,0.9,0.019127651060424165,12,False
40,2023-04-28,elastic_net,0.001,0.1,0.018687474989995994,12,False
40,2023-04-28,elastic_net,0.001,0.5,0.012557022809123644,12,False
40,2023-04-28,elastic_net,0.001,0.9,-0.005474189675870343,12,False
40,2023-04-28,elastic_net,0.01,0.1,-0.007667066826730692,12,False
40,2023-04-28,elastic_net,0.01,0.5,,0,False
40,2023-04-28,elastic_net,0.01,0.9,,0,False
40,2023-04-28,ridge,0.1,,0.015062024809923968,12,False
40,2023-04-28,ridge,1.0,,0.013213285314125647,12,False
40,2023-04-28,ridge,10.0,,0.017639055622248902,12,False
40,2023-04-28,ridge,100.0,,0.019719887955182067,12,True
41,2023-05-31,elastic_net,0.0001,0.1,0.017783113245298122,12,True
41,2023-05-31,elastic_net,0.0001,0.5,0.014069627851140463,12,False
41,2023-05-31,elastic_net,0.0001,0.9,0.015206082432973188,12,False
41,2023-05-31,elastic_net,0.001,0.1,0.017599039615846333,12,False
41,2023-05-31,elastic_net,0.001,0.5,0.0019287715086034423,12,False
41,2023-05-31,elastic_net,0.001,0.9,0.005570228091236497,12,False
41,2023-05-31,elastic_net,0.01,0.1,0.0016646658663465295,12,False
41,2023-05-31,elastic_net,0.01,0.5,,0,False
41,2023-05-31,elastic_net,0.01,0.9,,0,False
41,2023-05-31,ridge,0.1,,0.01553421368547419,12,False
41,2023-05-31,ridge,1.0,,0.017270908363345338,12,False
41,2023-05-31,ridge,10.0,,0.0175110044017607,12,False
41,2023-05-31,ridge,100.0,,0.021984793917567035,12,True
42,2023-06-30,elastic_net,0.0001,0.1,0.029539815926370547,12,False
42,2023-06-30,elastic_net,0.0001,0.5,0.032925170068027206,12,False
42,2023-06-30,elastic_net,0.0001,0.9,0.030268107242897163,12,False
42,2023-06-30,elastic_net,0.001,0.1,0.0303641456582633,12,False
42,2023-06-30,elastic_net,0.001,0.5,0.03428571428571428,12,True
42,2023-06-30,elastic_net,0.001,0.9,0.026426570628251305,12,False
42,2023-06-30,elastic_net,0.01,0.1,0.028787515006002396,12,False
42,2023-06-30,elastic_net,0.01,0.5,,0,False
42,2023-06-30,elastic_net,0.01,0.9,,0,False
42,2023-06-30,ridge,0.1,,0.027018807523009208,12,False
42,2023-06-30,ridge,1.0,,0.02709883953581432,12,False
42,2023-06-30,ridge,10.0,,0.028963585434173673,12,False
42,2023-06-30,ridge,100.0,,0.04054421768707483,12,True
43,2023-07-31,elastic_net,0.0001,0.1,0.029539815926370547,12,False
43,2023-07-31,elastic_net,0.0001,0.5,0.032925170068027206,12,False
43,2023-07-31,elastic_net,0.0001,0.9,0.030268107242897163,12,False
43,2023-07-31,elastic_net,0.001,0.1,0.0303641456582633,12,False
43,2023-07-31,elastic_net,0.001,0.5,0.03428571428571428,12,True
43,2023-07-31,elastic_net,0.001,0.9,0.026426570628251305,12,False
43,2023-07-31,elastic_net,0.01,0.1,0.028787515006002396,12,False
43,2023-07-31,elastic_net,0.01,0.5,,0,False
43,2023-07-31,elastic_net,0.01,0.9,,0,False
43,2023-07-31,ridge,0.1,,0.027018807523009208,12,False
43,2023-07-31,ridge,1.0,,0.02709883953581432,12,False
43,2023-07-31,ridge,10.0,,0.028963585434173673,12,False
43,2023-07-31,ridge,100.0,,0.04054421768707483,12,True
44,2023-08-31,elastic_net,0.0001,0.1,0.046586634653861536,12,False
44,2023-08-31,elastic_net,0.0001,0.5,0.05161264505802321,12,False
44,2023-08-31,elastic_net,0.0001,0.9,0.05334933973589435,12,False
44,2023-08-31,elastic_net,0.001,0.1,0.05347739095638255,12,True
44,2023-08-31,elastic_net,0.001,0.5,0.02929971988795518,12,False
44,2023-08-31,elastic_net,0.001,0.9,0.020360144057623042,12,False
44,2023-08-31,elastic_net,0.01,0.1,0.01861544617847138,12,False
44,2023-08-31,elastic_net,0.01,0.5,,0,False
44,2023-08-31,elastic_net,0.01,0.9,,0,False
44,2023-08-31,ridge,0.1,,0.04289715886354542,12,False
44,2023-08-31,ridge,1.0,,0.043913565426170455,12,False
44,2023-08-31,ridge,10.0,,0.04707482993197279,12,False
44,2023-08-31,ridge,100.0,,0.05093237294917966,12,True
45,2023-09-29,elastic_net,0.0001,0.1,0.046586634653861536,12,False
45,2023-09-29,elastic_net,0.0001,0.5,0.05161264505802321,12,False
45,2023-09-29,elastic_net,0.0001,0.9,0.05334933973589435,12,False
45,2023-09-29,elastic_net,0.001,0.1,0.05347739095638255,12,True
45,2023-09-29,elastic_net,0.001,0.5,0.02929971988795518,12,False
45,2023-09-29,elastic_net,0.001,0.9,0.020360144057623042,12,False
45,2023-09-29,elastic_net,0.01,0.1,0.01861544617847138,12,False
45,2023-09-29,elastic_net,0.01,0.5,,0,False
45,2023-09-29,elastic_net,0.01,0.9,,0,False
45,2023-09-29,ridge,0.1,,0.04289715886354542,12,False
45,2023-09-29,ridge,1.0,,0.043913565426170455,12,False
45,2023-09-29,ridge,10.0,,0.04707482993197279,12,False
45,2023-09-29,ridge,100.0,,0.05093237294917966,12,True
46,2023-10-31,elastic_net,0.0001,0.1,0.003289315726290512,12,False
46,2023-10-31,elastic_net,0.0001,0.5,0.011660664265706283,12,True
46,2023-10-31,elastic_net,0.0001,0.9,0.005586234493797515,12,False
46,2023-10-31,elastic_net,0.001,0.1,0.005338135254101636,12,False
46,2023-10-31,elastic_net,0.001,0.5,-0.0060024009603841565,12,False
46,2023-10-31,elastic_net,0.001,0.9,-0.027242897158863546,12,False
46,2023-10-31,elastic_net,0.01,0.1,-0.030540216086434577,12,False
46,2023-10-31,elastic_net,0.01,0.5,,0,False
46,2023-10-31,elastic_net,0.01,0.9,,0,False
46,2023-10-31,ridge,0.1,,0.0013605442176870784,12,False
46,2023-10-31,ridge,1.0,,0.003609443777511007,12,False
46,2023-10-31,ridge,10.0,,0.0023849539815926388,12,False
46,2023-10-31,ridge,100.0,,0.00809123649459783,12,True
47,2023-11-30,elastic_net,0.0001,0.1,0.06519407763105242,12,False
47,2023-11-30,elastic_net,0.0001,0.5,0.0671548619447779,12,True
47,2023-11-30,elastic_net,0.0001,0.9,0.06649059623849539,12,False
47,2023-11-30,elastic_net,0.001,0.1,0.06430572228891555,12,False
47,2023-11-30,elastic_net,0.001,0.5,0.04185674269707882,12,False
47,2023-11-30,elastic_net,0.001,0.9,0.035798319327731094,12,False
47,2023-11-30,elastic_net,0.01,0.1,0.03260504201680672,12,False
47,2023-11-30,elastic_net,0.01,0.5,,0,False
47,2023-11-30,elastic_net,0.01,0.9,,0,False
47,2023-11-30,ridge,0.1,,0.061688675470188074,12,False
47,2023-11-30,ridge,1.0,,0.06392957182873149,12,False
47,2023-11-30,ridge,10.0,,0.06632252901160464,12,True
47,2023-11-30,ridge,100.0,,0.06437775110044018,12,False
48,2023-12-29,elastic_net,0.0001,0.1,0.06519407763105242,12,False
48,2023-12-29,elastic_net,0.0001,0.5,0.0671548619447779,12,True
48,2023-12-29,elastic_net,0.0001,0.9,0.06649059623849539,12,False
48,2023-12-29,elastic_net,0.001,0.1,0.06430572228891555,12,False
48,2023-12-29,elastic_net,0.001,0.5,0.04185674269707882,12,False
48,2023-12-29,elastic_net,0.001,0.9,0.035798319327731094,12,False
48,2023-12-29,elastic_net,0.01,0.1,0.03260504201680672,12,False
48,2023-12-29,elastic_net,0.01,0.5,,0,False
48,2023-12-29,elastic_net,0.01,0.9,,0,False
48,2023-12-29,ridge,0.1,,0.061688675470188074,12,False
48,2023-12-29,ridge,1.0,,0.06392957182873149,12,False
48,2023-12-29,ridge,10.0,,0.06632252901160464,12,True
48,2023-12-29,ridge,100.0,,0.06437775110044018,12,False
49,2024-01-31,elastic_net,0.0001,0.1,0.03654261704681872,12,False
49,2024-01-31,elastic_net,0.0001,0.5,0.04291316526610644,12,True
49,2024-01-31,elastic_net,0.0001,0.9,0.036614645858343335,12,False
49,2024-01-31,elastic_net,0.001,0.1,0.03820728291316527,12,False
49,2024-01-31,elastic_net,0.001,0.5,0.02035214085634254,12,False
49,2024-01-31,elastic_net,0.001,0.9,0.025866346538615446,12,False
49,2024-01-31,elastic_net,0.01,0.1,0.02514605842336935,12,False
49,2024-01-31,elastic_net,0.01,0.5,,0,False
49,2024-01-31,elastic_net,0.01,0.9,,0,False
49,2024-01-31,ridge,0.1,,0.03365346138455382,12,False
49,2024-01-31,ridge,1.0,,0.03407763105242097,12,False
49,2024-01-31,ridge,10.0,,0.03771908763505402,12,False
49,2024-01-31,ridge,100.0,,0.04330532212885154,12,True
50,2024-02-29,elastic_net,0.0001,0.1,0.03654261704681872,12,False
50,2024-02-29,elastic_net,0.0001,0.5,0.04291316526610644,12,True
50,2024-02-29,elastic_net,0.0001,0.9,0.036614645858343335,12,False
50,2024-02-29,elastic_net,0.001,0.1,0.03820728291316527,12,False
50,2024-02-29,elastic_net,0.001,0.5,0.02035214085634254,12,False
50,2024-02-29,elastic_net,0.001,0.9,0.025866346538615446,12,False
50,2024-02-29,elastic_net,0.01,0.1,0.02514605842336935,12,False
50,2024-02-29,elastic_net,0.01,0.5,,0,False
50,2024-02-29,elastic_net,0.01,0.9,,0,False
50,2024-02-29,ridge,0.1,,0.03365346138455382,12,False
50,2024-02-29,ridge,1.0,,0.03407763105242097,12,False
50,2024-02-29,ridge,10.0,,0.03771908763505402,12,False
50,2024-02-29,ridge,100.0,,0.04330532212885154,12,True
51,2024-03-28,elastic_net,0.0001,0.1,0.051396558623449363,12,False
51,2024-03-28,elastic_net,0.0001,0.5,0.05675870348139256,12,False
51,2024-03-28,elastic_net,0.0001,0.9,0.05692677070828331,12,False
51,2024-03-28,elastic_net,0.001,0.1,0.05866346538615445,12,False
51,2024-03-28,elastic_net,0.001,0.5,0.05784713885554221,12,False
51,2024-03-28,elastic_net,0.001,0.9,0.06553821528611445,12,False
51,2024-03-28,elastic_net,0.01,0.1,0.06828331332533012,12,True
51,2024-03-28,elastic_net,0.01,0.5,,0,False
51,2024-03-28,elastic_net,0.01,0.9,,0,False
51,2024-03-28,ridge,0.1,,0.04882753101240497,12,False
51,2024-03-28,ridge,1.0,,0.048315326130452176,12,False
51,2024-03-28,ridge,10.0,,0.05214885954381753,12,False
51,2024-03-28,ridge,100.0,,0.05968787515006002,12,True
52,2024-04-30,elastic_net,0.0001,0.1,0.08646658663465386,12,False
52,2024-04-30,elastic_net,0.0001,0.5,0.08280912364945979,12,False
52,2024-04-30,elastic_net,0.0001,0.9,0.08109643857543015,12,False
52,2024-04-30,elastic_net,0.001,0.1,0.07988795518207283,12,False
52,2024-04-30,elastic_net,0.001,0.5,0.1058263305322129,12,False
52,2024-04-30,elastic_net,0.001,0.9,0.13149259703881552,12,True
52,2024-04-30,elastic_net,0.01,0.1,0.12971588635454182,12,False
52,2024-04-30,elastic_net,0.01,0.5,,0,False
52,2024-04-30,elastic_net,0.01,0.9,,0,False
52,2024-04-30,ridge,0.1,,0.08464185674269709,12,False
52,2024-04-30,ridge,1.0,,0.08555422168867548,12,False
52,2024-04-30,ridge,10.0,,0.08629051620648259,12,False
52,2024-04-30,ridge,100.0,,0.08851540616246499,12,True
53,2024-05-31,elastic_net,0.0001,0.1,0.05345338135254101,12,False
53,2024-05-31,elastic_net,0.0001,0.5,0.05657462985194078,12,False
53,2024-05-31,elastic_net,0.0001,0.9,0.05789515806322527,12,False
53,2024-05-31,elastic_net,0.001,0.1,0.058111244497799114,12,False
53,2024-05-31,elastic_net,0.001,0.5,0.09816726690676271,12,False
53,2024-05-31,elastic_net,0.001,0.9,0.12312925170068025,12,False
53,2024-05-31,elastic_net,0.01,0.1,0.12333733493397357,12,True
53,2024-05-31,elastic_net,0.01,0.5,,0,False
53,2024-05-31,elastic_net,0.01,0.9,,0,False
53,2024-05-31,ridge,0.1,,0.0531812725090036,12,False
53,2024-05-31,ridge,1.0,,0.052565026010404164,12,False
53,2024-05-31,ridge,10.0,,0.05350140056022409,12,False
53,2024-05-31,ridge,100.0,,0.062120848339335726,12,True
54,2024-06-28,elastic_net,0.0001,0.1,0.05345338135254101,12,False
54,2024-06-28,elastic_net,0.0001,0.5,0.05657462985194078,12,False
54,2024-06-28,elastic_net,0.0001,0.9,0.05789515806322527,12,False
54,2024-06-28,elastic_net,0.001,0.1,0.058111244497799114,12,False
54,2024-06-28,elastic_net,0.001,0.5,0.09816726690676271,12,False
54,2024-06-28,elastic_net,0.001,0.9,0.12312925170068025,12,False
54,2024-06-28,elastic_net,0.01,0.1,0.12333733493397357,12,True
54,2024-06-28,elastic_net,0.01,0.5,,0,False
54,2024-06-28,elastic_net,0.01,0.9,,0,False
54,2024-06-28,ridge,0.1,,0.0531812725090036,12,False
54,2024-06-28,ridge,1.0,,0.052565026010404164,12,False
54,2024-06-28,ridge,10.0,,0.05350140056022409,12,False
54,2024-06-28,ridge,100.0,,0.062120848339335726,12,True
55,2024-07-31,elastic_net,0.0001,0.1,0.04434573829531813,12,False
55,2024-07-31,elastic_net,0.0001,0.5,0.0447218887555022,12,False
55,2024-07-31,elastic_net,0.0001,0.9,0.04380152060824329,12,False
55,2024-07-31,elastic_net,0.001,0.1,0.04621048419367746,12,False
55,2024-07-31,elastic_net,0.001,0.5,0.08388955582232892,12,False
55,2024-07-31,elastic_net,0.001,0.9,0.10737094837935174,12,False
55,2024-07-31,elastic_net,0.01,0.1,0.10869947979191676,12,False
55,2024-07-31,elastic_net,0.01,0.5,0.11099639855942377,12,True
55,2024-07-31,elastic_net,0.01,0.9,,0,False
55,2024-07-31,ridge,0.1,,0.042296918767507,12,False
55,2024-07-31,ridge,1.0,,0.04265706282513005,12,False
55,2024-07-31,ridge,10.0,,0.04693077230892356,12,False
55,2024-07-31,ridge,100.0,,0.04953181272509003,12,True
56,2024-08-30,elastic_net,0.0001,0.1,0.014509803921568629,12,False
56,2024-08-30,elastic_net,0.0001,0.5,0.013597438975590232,12,False
56,2024-08-30,elastic_net,0.0001,0.9,0.015590236094437776,12,False
56,2024-08-30,elastic_net,0.001,0.1,0.017615046018407354,12,False
56,2024-08-30,elastic_net,0.001,0.5,0.07494997999199679,12,False
56,2024-08-30,elastic_net,0.001,0.9,0.11114045618247297,12,False
56,2024-08-30,elastic_net,0.01,0.1,0.11699079631852739,12,False
56,2024-08-30,elastic_net,0.01,0.5,0.11756702681072428,12,True
56,2024-08-30,elastic_net,0.01,0.9,,0,False
56,2024-08-30,ridge,0.1,,0.011020408163265305,12,False
56,2024-08-30,ridge,1.0,,0.013013205282112842,12,False
56,2024-08-30,ridge,10.0,,0.012573029211684683,12,False
56,2024-08-30,ridge,100.0,,0.018775510204081625,12,True
57,2024-09-30,elastic_net,0.0001,0.1,0.014509803921568629,12,False
57,2024-09-30,elastic_net,0.0001,0.5,0.013597438975590232,12,False
57,2024-09-30,elastic_net,0.0001,0.9,0.015590236094437776,12,False
57,2024-09-30,elastic_net,0.001,0.1,0.017615046018407354,12,False
57,2024-09-30,elastic_net,0.001,0.5,0.07494997999199679,12,False
57,2024-09-30,elastic_net,0.001,0.9,0.11114045618247297,12,False
57,2024-09-30,elastic_net,0.01,0.1,0.11699079631852739,12,False
57,2024-09-30,elastic_net,0.01,0.5,0.11756702681072428,12,True
57,2024-09-30,elastic_net,0.01,0.9,,0,False
57,2024-09-30,ridge,0.1,,0.011020408163265305,12,False
57,2024-09-30,ridge,1.0,,0.013013205282112842,12,False
57,2024-09-30,ridge,10.0,,0.012573029211684683,12,False
57,2024-09-30,ridge,100.0,,0.018775510204081625,12,True
58,2024-10-31,elastic_net,0.0001,0.1,0.024545818327330934,12,False
58,2024-10-31,elastic_net,0.0001,0.5,0.029099639855942383,12,False
58,2024-10-31,elastic_net,0.0001,0.9,0.03273309323729492,12,False
58,2024-10-31,elastic_net,0.001,0.1,0.03461384553821528,12,False
58,2024-10-31,elastic_net,0.001,0.5,0.08969987995198077,12,False
58,2024-10-31,elastic_net,0.001,0.9,0.12128851540616246,12,False
58,2024-10-31,elastic_net,0.01,0.1,0.12584233693477392,12,True
58,2024-10-31,elastic_net,0.01,0.5,0.12148859543817526,12,False
58,2024-10-31,elastic_net,0.01,0.9,,0,False
58,2024-10-31,ridge,0.1,,0.023497398959583835,12,False
58,2024-10-31,ridge,1.0,,0.023713485394157668,12,False
58,2024-10-31,ridge,10.0,,0.024481792717086837,12,False
58,2024-10-31,ridge,100.0,,0.035838335334133636,12,True
59,2024-11-29,elastic_net,0.0001,0.1,0.024545818327330934,12,False
59,2024-11-29,elastic_net,0.0001,0.5,0.029099639855942383,12,False
59,2024-11-29,elastic_net,0.0001,0.9,0.03273309323729492,12,False
59,2024-11-29,elastic_net,0.001,0.1,0.03461384553821528,12,False
59,2024-11-29,elastic_net,0.001,0.5,0.08969987995198077,12,False
59,2024-11-29,elastic_net,0.001,0.9,0.12128851540616246,12,False
59,2024-11-29,elastic_net,0.01,0.1,0.12584233693477392,12,True
59,2024-11-29,elastic_net,0.01,0.5,0.12148859543817526,12,False
59,2024-11-29,elastic_net,0.01,0.9,,0,False
59,2024-11-29,ridge,0.1,,0.023497398959583835,12,False
59,2024-11-29,ridge,1.0,,0.023713485394157668,12,False
59,2024-11-29,ridge,10.0,,0.024481792717086837,12,False
59,2024-11-29,ridge,100.0,,0.035838335334133636,12,True
60,2024-12-31,elastic_net,0.0001,0.1,0.004833933573429375,12,False
60,2024-12-31,elastic_net,0.0001,0.5,0.007763105242096841,12,False
60,2024-12-31,elastic_net,0.0001,0.9,0.013333333333333329,12,False
60,2024-12-31,elastic_net,0.001,0.1,0.015134053621448575,12,False
60,2024-12-31,elastic_net,0.001,0.5,0.052837134853941564,12,False
60,2024-12-31,elastic_net,0.001,0.9,0.07799919967987194,12,False
60,2024-12-31,elastic_net,0.01,0.1,0.0813765506202481,12,False
60,2024-12-31,elastic_net,0.01,0.5,0.09242897158863546,12,True
60,2024-12-31,elastic_net,0.01,0.9,,0,False
60,2024-12-31,ridge,0.1,,0.002921168467386962,12,False
60,2024-12-31,ridge,1.0,,0.0010164065626250482,12,False
60,2024-12-31,ridge,10.0,,0.002641056422569031,12,False
60,2024-12-31,ridge,100.0,,0.011004401760704283,12,True
61,2025-01-31,elastic_net,0.0001,0.1,0.004833933573429375,12,False
61,2025-01-31,elastic_net,0.0001,0.5,0.007763105242096841,12,False
61,2025-01-31,elastic_net,0.0001,0.9,0.013333333333333329,12,False
61,2025-01-31,elastic_net,0.001,0.1,0.015134053621448575,12,False
61,2025-01-31,elastic_net,0.001,0.5,0.052837134853941564,12,False
61,2025-01-31,elastic_net,0.001,0.9,0.07799919967987194,12,False
61,2025-01-31,elastic_net,0.01,0.1,0.0813765506202481,12,False
61,2025-01-31,elastic_net,0.01,0.5,0.09242897158863546,12,True
61,2025-01-31,elastic_net,0.01,0.9,,0,False
61,2025-01-31,ridge,0.1,,0.002921168467386962,12,False
61,2025-01-31,ridge,1.0,,0.0010164065626250482,12,False
61,2025-01-31,ridge,10.0,,0.002641056422569031,12,False
61,2025-01-31,ridge,100.0,,0.011004401760704283,12,True
62,2025-02-28,elastic_net,0.0001,0.1,-0.005410164065626256,12,False
62,2025-02-28,elastic_net,0.0001,0.5,0.00017607042817126967,12,False
62,2025-02-28,elastic_net,0.0001,0.9,0.00681872749099639,12,False
62,2025-02-28,elastic_net,0.001,0.1,0.007867146858743498,12,False
62,2025-02-28,elastic_net,0.001,0.5,0.054277711084433765,12,False
62,2025-02-28,elastic_net,0.001,0.9,0.09102040816326533,12,False
62,2025-02-28,elastic_net,0.01,0.1,0.09616646658663465,12,False
62,2025-02-28,elastic_net,0.01,0.5,0.0978951580632253,12,True
62,2025-02-28,elastic_net,0.01,0.9,,0,False
62,2025-02-28,ridge,0.1,,-0.002849139655862349,12,False
62,2025-02-28,ridge,1.0,,-0.004129651860744298,12,False
62,2025-02-28,ridge,10.0,,-0.0026730692276910766,12,False
62,2025-02-28,ridge,100.0,,0.008395358143257306,12,True
63,2025-03-31,elastic_net,0.0001,0.1,-0.050516206482593036,12,False
63,2025-03-31,elastic_net,0.0001,0.5,-0.047410964385754296,12,False
63,2025-03-31,elastic_net,0.0001,0.9,-0.045130052020808324,12,False
63,2025-03-31,elastic_net,0.001,0.1,-0.04434573829531813,12,False
63,2025-03-31,elastic_net,0.001,0.5,-0.02504201680672269,12,False
63,2025-03-31,elastic_net,0.001,0.9,-0.005002000800320132,12,False
63,2025-03-31,elastic_net,0.01,0.1,-0.0018167266906762708,12,False
63,2025-03-31,elastic_net,0.01,0.5,0.023105242096838754,12,True
63,2025-03-31,elastic_net,0.01,0.9,,0,False
63,2025-03-31,ridge,0.1,,-0.051852741096438566,12,False
63,2025-03-31,ridge,1.0,,-0.05026010404161665,12,False
63,2025-03-31,ridge,10.0,,-0.0484673869547819,12,False
63,2025-03-31,ridge,100.0,,-0.04680272108843538,12,True
64,2025-04-30,elastic_net,0.0001,0.1,-0.07434173669467786,12,False
64,2025-04-30,elastic_net,0.0001,0.5,-0.070172068827531,12,False
64,2025-04-30,elastic_net,0.0001,0.9,-0.06480992396958783,12,False
64,2025-04-30,elastic_net,0.001,0.1,-0.0625530212084834,12,False
